Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text
6409,6.0,0.4426,"핀테크, 디지털, 산업, 기업, 혁신, 기술, 시장, 경제, 한국, 분야",카드 사장 금융 실적 서비스 개선 투자 업무 기업 지난해
6410,6.0,0.4866,"핀테크, 디지털, 산업, 기업, 혁신, 기술, 시장, 경제, 한국, 분야",대표 금융 핀 서비스 크리 얼리 사업 마이데이터 출시 핀테크
6411,6.0,0.4464,"핀테크, 디지털, 산업, 기업, 혁신, 기술, 시장, 경제, 한국, 분야",대표 핀 금융 서비스 마이데이터 연임 얼리 출시 이사 크리
6412,9.0,0.4453,"핀테크, 대출, 정보, 계좌, 규제, 기업, 제공, 고객, 가능, 신용",서비스 후불결제 소액 금소법 네이버 금융 카드사 적용 페이 결제
6413,6.0,0.3725,"핀테크, 디지털, 산업, 기업, 혁신, 기술, 시장, 경제, 한국, 분야",금융 대표 서비스 핀 대출 출시 성공 이사 머니 권영탁
6414,1.0,0.769,"비트코인, 암호화폐, 가상화폐, 거래, 코인, 달러, 거래소, 가격, 투자, 미국",비트코인 투자 가상자산 페탈 렌 노르웨이 뉴스 금지 미라이 시티
6415,2.0,0.4952,"개정안, 규제, 금융위, 빅테크, 거래, 법, 국회, 지급결제, 전금법, 위원장",금융 카드사 전금법 핀테크 서비스 빅테크 시장 진출 개정 종합지급결제업
6416,3.0,0.9714,"이용, 페이, 모바일, 사용, 증가, 지급, 현금, 앱, 전자, 지난해",서비스 이용 증가 대비 결제 지급 일평균 전자 전자금융업자 회사
6417,3.0,0.9363,"이용, 페이, 모바일, 사용, 증가, 지급, 현금, 앱, 전자, 지난해",서비스 이용 평균 하루 지급 증가 결제 대금 전자 거래
6418,3.0,0.9875,"이용, 페이, 모바일, 사용, 증가, 지급, 현금, 앱, 전자, 지난해",결제 이용 서비스 하루 급증 평균 온라인 전자 선불 물건
6419,8.0,0.3549,"블록체인, 기술, 시스템, 사업, 기반, 플랫폼, 개발, 제공, 정보, 기업",농협 서비스 페이 카드 결제 금융 앱 통합 계열사 페이먼
6420,9.0,0.3925,"핀테크, 대출, 정보, 계좌, 규제, 기업, 제공, 고객, 가능, 신용",서비스 후불결제 금소법 소액 적용 네이버 금융 페이 카드사 결제
6421,3.0,0.983,"이용, 페이, 모바일, 사용, 증가, 지급, 현금, 앱, 전자, 지난해",서비스 이용 대비 대금 증가 결제 일평균 지급 전자 한국은행
6422,1.0,0.5796,"비트코인, 암호화폐, 가상화폐, 거래, 코인, 달러, 거래소, 가격, 투자, 미국",비트코인 화폐 가치 수단 디지털 암호화폐 금 기능 저장 도입
6423,9.0,0.4996,"핀테크, 대출, 정보, 계좌, 규제, 기업, 제공, 고객, 가능, 신용",기관 금융결제원 마이데이터 제공 중계 정보 오픈뱅킹 금융 신용 전자
6424,7.0,0.6347,"오전, 시, 서울, 지원, 지역, 장관, 오후, 회의, 경제, 기업",서울 후보 시장 지급 박 화폐 기자 서울시 디지털 회견
6425,2.0,0.8066,"개정안, 규제, 금융위, 빅테크, 거래, 법, 국회, 지급결제, 전금법, 위원장",빅테크 망 청산 별도 거래 내부 공동 금융 관리 외부
6426,8.0,0.7487,"블록체인, 기술, 시스템, 사업, 기반, 플랫폼, 개발, 제공, 정보, 기업",인증 센스 톤 보안 기술 기업 시장 개발 대표 솔루션
6427,1.0,0.7345,"비트코인, 암호화폐, 가상화폐, 거래, 코인, 달러, 거래소, 가격, 투자, 미국",지명자 겐 규제 경제 투자자 가능 시세 달러 미국 가상자산
6428,1.0,0.8372,"비트코인, 암호화폐, 가상화폐, 거래, 코인, 달러, 거래소, 가격, 투자, 미국",암호화폐 가격 비트코인 시장 달러 지난달 한국 경제 이날 겐
6429,1.0,0.6,"비트코인, 암호화폐, 가상화폐, 거래, 코인, 달러, 거래소, 가격, 투자, 미국",비트코인 아마존 드레이퍼 넷플릭스 달러 테슬라 기업 투자 도입 부호
6430,2.0,0.7189,"개정안, 규제, 금융위, 빅테크, 거래, 법, 국회, 지급결제, 전금법, 위원장",빅테크 기관 청산 이용자 외부 거래 결제 시스템 내부 금융결제원
6431,2.0,0.4261,"개정안, 규제, 금융위, 빅테크, 거래, 법, 국회, 지급결제, 전금법, 위원장",기업 본질 결권 한국 어음 차등 미국 경제 처벌 법
6432,9.0,0.4361,"핀테크, 대출, 정보, 계좌, 규제, 기업, 제공, 고객, 가능, 신용",서비스 업체 핀테크 금융 박사 사례 디지털 머니 해외 금융위
6433,6.0,0.4943,"핀테크, 디지털, 산업, 기업, 혁신, 기술, 시장, 경제, 한국, 분야",금융 기업 핀테크 명회 설 자본 혁신 서비스 시장 연구
6434,2.0,0.8613,"개정안, 규제, 금융위, 빅테크, 거래, 법, 국회, 지급결제, 전금법, 위원장",금융위 한은 한국 경제 주장 빅테크 위원회 기자 문성필 개정안
6435,9.0,0.5095,"핀테크, 대출, 정보, 계좌, 규제, 기업, 제공, 고객, 가능, 신용",서비스 금융 핀테크 기업 국내 박사 은행 사례 디지털 업체
6436,2.0,0.5072,"개정안, 규제, 금융위, 빅테크, 거래, 법, 국회, 지급결제, 전금법, 위원장",금융 정보 핀테크 은행 개정안 전금법 개인 업체 지급 우려
6437,1.0,0.6747,"비트코인, 암호화폐, 가상화폐, 거래, 코인, 달러, 거래소, 가격, 투자, 미국",비트코인 금 자산 가치 달러 투자 대체 가상자산 화폐 결제
6438,4.0,0.6106,"디지털, 화폐, 중앙은행, 경제, 통화, 발행, 정책, 한국은행, 한은, 연구",중앙은행 가상자산 디지털 발행 결제 형태 화폐 가능 금융 주체
6439,1.0,0.806,"비트코인, 암호화폐, 가상화폐, 거래, 코인, 달러, 거래소, 가격, 투자, 미국",비트코인 투자 가상자산 투자자 기관 가격 미국 골드만 승인 시장
6440,2.0,0.896,"개정안, 규제, 금융위, 빅테크, 거래, 법, 국회, 지급결제, 전금법, 위원장",정보 금융위 한은 거래 금융 빅테크 개정안 전금법 측 개인
6441,1.0,0.8138,"비트코인, 암호화폐, 가상화폐, 거래, 코인, 달러, 거래소, 가격, 투자, 미국",투자 기관 비트코인 가상자산 조사 투자가 대표 달러 고객 설문
6442,2.0,0.3584,"개정안, 규제, 금융위, 빅테크, 거래, 법, 국회, 지급결제, 전금법, 위원장",페이 깡 전자금융거래법 개정안 현금 지급 선불전자지급수단 후불결제 금융 이용자
6443,1.0,0.7913,"비트코인, 암호화폐, 가상화폐, 거래, 코인, 달러, 거래소, 가격, 투자, 미국",비트코인 기관 투자 투자자 가상자산 설문 맥더못 스포츠서울 전망 가격
6444,2.0,0.4406,"개정안, 규제, 금융위, 빅테크, 거래, 법, 국회, 지급결제, 전금법, 위원장",금융 빅테크 전금법 필요 논의 규제 연구 위원 개정안 법률
6445,4.0,0.6361,"디지털, 화폐, 중앙은행, 경제, 통화, 발행, 정책, 한국은행, 한은, 연구",디지털 중국 위안 화폐 결제 통화 금융 정부 거래 수단
6446,4.0,0.8046,"디지털, 화폐, 중앙은행, 경제, 통화, 발행, 정책, 한국은행, 한은, 연구",디지털 화폐 거래 발행 방식 중국 이용 익명 우려 중앙은행
6447,8.0,0.5019,"블록체인, 기술, 시스템, 사업, 기반, 플랫폼, 개발, 제공, 정보, 기업",구축 발행 은행 시스템 한은 플랫폼 블록체인 사용 화폐 거래
6448,6.0,0.394,"핀테크, 디지털, 산업, 기업, 혁신, 기술, 시장, 경제, 한국, 분야",핀테크 기업 투자 달러 디지털 거래 세계 유니콘 지난해 규모
6449,4.0,0.6193,"디지털, 화폐, 중앙은행, 경제, 통화, 발행, 정책, 한국은행, 한은, 연구",중앙은행 가상자산 디지털 발행 결제 화폐 형태 가능 도입 금융
6450,1.0,0.7401,"비트코인, 암호화폐, 가상화폐, 거래, 코인, 달러, 거래소, 가격, 투자, 미국",비트코인 금 자산 달러 가치 대체 가상자산 결제 투자 화폐
6451,2.0,0.6022,"개정안, 규제, 금융위, 빅테크, 거래, 법, 국회, 지급결제, 전금법, 위원장",금융 전자 은행 한국은행 배당 위원장 신문 권고 결제 개정안
6452,2.0,0.7452,"개정안, 규제, 금융위, 빅테크, 거래, 법, 국회, 지급결제, 전금법, 위원장",금융 법안 심사 국회 전금법 정무 연대 거래 기금 기금법
6453,8.0,0.3826,"블록체인, 기술, 시스템, 사업, 기반, 플랫폼, 개발, 제공, 정보, 기업",롯데 결제 사업 버스 멤 에스크로 쇼핑 커머스 데온 롯
6454,3.0,0.6051,"이용, 페이, 모바일, 사용, 증가, 지급, 현금, 앱, 전자, 지난해",선불 충전 배달 민족 금 배민 페이머 결제 서비스 수단
6455,1.0,0.6723,"비트코인, 암호화폐, 가상화폐, 거래, 코인, 달러, 거래소, 가격, 투자, 미국",비트코인 가상자산 거래 블록체인 화폐 금융 계약 판 디지털 결제
6456,2.0,0.8198,"개정안, 규제, 금융위, 빅테크, 거래, 법, 국회, 지급결제, 전금법, 위원장",거래 정보 금융 한은 개인 정부 빅테크 금융위 빅 주장
6457,2.0,0.7925,"개정안, 규제, 금융위, 빅테크, 거래, 법, 국회, 지급결제, 전금법, 위원장",청산 기관 금결원 거래 빅테크 지급결제 핀테크 설립 내부 금융위
6458,8.0,0.3352,"블록체인, 기술, 시스템, 사업, 기반, 플랫폼, 개발, 제공, 정보, 기업",건강 헬스 케어 서비스 시장 보험 관리 애니 사 제공
6459,0.0,0.3213,"수수료, 카드사, 가맹점, 비용, 업계, 시장, 수익, 신용카드, 제로페이, 사업자",제로페이 결제 기업 소상공인 원장 페이 가맹점 핀테크 서비스 중국
6460,6.0,0.6484,"핀테크, 디지털, 산업, 기업, 혁신, 기술, 시장, 경제, 한국, 분야",팀 산업 기술 인재 연구 기업 전자 대표 활용 양성
6461,2.0,0.7773,"개정안, 규제, 금융위, 빅테크, 거래, 법, 국회, 지급결제, 전금법, 위원장",입법 의원 정부 법안 여당 의견 반대 강행 경제 절차
6462,5.0,0.6086,"투자, 시장, 기업, 사업, 중국, 국내, 네이버, 증권, 성장, 한국",중국 게임 한국 승인 서비스 판 디지털 경제 기자 허가
6463,4.0,0.4068,"디지털, 화폐, 중앙은행, 경제, 통화, 발행, 정책, 한국은행, 한은, 연구",화폐 디지털 발행 전자화폐 중앙은행 금융 사용 전자금융거래법 실물 기술
6464,4.0,0.4891,"디지털, 화폐, 중앙은행, 경제, 통화, 발행, 정책, 한국은행, 한은, 연구",지급 국가 서비스 시스템 방안 지급결제 송금 중앙은행 한국은행 은행
6465,4.0,0.5684,"디지털, 화폐, 중앙은행, 경제, 통화, 발행, 정책, 한국은행, 한은, 연구",국가 송금 지급 비용 중앙은행 달러 서비스 개선 각국 통화
6466,4.0,0.6127,"디지털, 화폐, 중앙은행, 경제, 통화, 발행, 정책, 한국은행, 한은, 연구",국가 지급 지급결제 서비스 시스템 추진 개선 결제 연계 검토
6467,9.0,0.5698,"핀테크, 대출, 정보, 계좌, 규제, 기업, 제공, 고객, 가능, 신용",마이데이터 데이터 정보 전자 사업 신문 본인 신용 팀장 환경
6468,4.0,0.6001,"디지털, 화폐, 중앙은행, 경제, 통화, 발행, 정책, 한국은행, 한은, 연구",송금 개선 국가 지급 추진 서비스 국외 노컷뉴스 프로젝트 방안
6469,6.0,0.5684,"핀테크, 디지털, 산업, 기업, 혁신, 기술, 시장, 경제, 한국, 분야",경제 연구소 금융 본부 송현 분석 담당 확대 시장 정책
6470,4.0,0.5333,"디지털, 화폐, 중앙은행, 경제, 통화, 발행, 정책, 한국은행, 한은, 연구",국가 지급 서비스 송금 추진 방안 개선 주요 중앙은행 마련
6471,4.0,0.4368,"디지털, 화폐, 중앙은행, 경제, 통화, 발행, 정책, 한국은행, 한은, 연구",송금 해외 시스템 지급결제 중앙은행 추진 개선 수수료 방안 한국은행
6472,9.0,0.4221,"핀테크, 대출, 정보, 계좌, 규제, 기업, 제공, 고객, 가능, 신용",이용 이름 결제 신용카드 내용 명세서 업체 대행사 실제 표시
6473,9.0,0.5331,"핀테크, 대출, 정보, 계좌, 규제, 기업, 제공, 고객, 가능, 신용",이용 뉴스 결제 내용 불편 위원회 이름 대행사 개선 신용카드
6474,9.0,0.3489,"핀테크, 대출, 정보, 계좌, 규제, 기업, 제공, 고객, 가능, 신용",결제 이용 대행사 카드 개선 신용카드 표시 클릭 서울 이름
6475,1.0,0.62,"비트코인, 암호화폐, 가상화폐, 거래, 코인, 달러, 거래소, 가격, 투자, 미국",가상자산 증권 지명자 규제 위원장 비트코인 거래법 겐 투자자 업계
6476,0.0,0.3724,"수수료, 카드사, 가맹점, 비용, 업계, 시장, 수익, 신용카드, 제로페이, 사업자",결제 내역 표시 카드 금융 국민 시스 위원회 신용 업체
6477,9.0,0.5022,"핀테크, 대출, 정보, 계좌, 규제, 기업, 제공, 고객, 가능, 신용",국민 뉴스 내역 아이 카드 개선 카드사 익위 결제 사
6478,1.0,0.7015,"비트코인, 암호화폐, 가상화폐, 거래, 코인, 달러, 거래소, 가격, 투자, 미국",거래 투자자 게임 개인 조사 지명자 스톱 주식 규제 무료
6479,5.0,0.5338,"투자, 시장, 기업, 사업, 중국, 국내, 네이버, 증권, 성장, 한국",그룹 앤트 상장 직원 당국 기업 마윈 공개 계획 중국
6480,5.0,0.4195,"투자, 시장, 기업, 사업, 중국, 국내, 네이버, 증권, 성장, 한국",인수 페이팔 커브 달러 업체 이스라엘 소식통 이정훈 측 매각
6481,5.0,0.4247,"투자, 시장, 기업, 사업, 중국, 국내, 네이버, 증권, 성장, 한국",달러 투자 핀테크 뉴스 규모 기업 거래 하반기 금융 지난해
6482,4.0,0.4044,"디지털, 화폐, 중앙은행, 경제, 통화, 발행, 정책, 한국은행, 한은, 연구",지급 국가 송금 시스템 채널 지급결제 해외 뉴스 마련 서비스
6483,5.0,0.4014,"투자, 시장, 기업, 사업, 중국, 국내, 네이버, 증권, 성장, 한국",핀테크 달러 투자 기업 지난해 거래 디지털 하반기 글로벌 미국
6484,3.0,0.9378,"이용, 페이, 모바일, 사용, 증가, 지급, 현금, 앱, 전자, 지난해",결제 카드 지난해 사용 증가 실물 이용 대비 감소 코로나19
6485,3.0,0.8743,"이용, 페이, 모바일, 사용, 증가, 지급, 현금, 앱, 전자, 지난해",감소 결제 결제액 증가 카드 코로나19 이용 전환 확산 지난해
6486,3.0,0.9687,"이용, 페이, 모바일, 사용, 증가, 지급, 현금, 앱, 전자, 지난해",결제 이용 분기 증가 기기 비중 모바일 감소 서비스 한국은행
6487,3.0,0.9936,"이용, 페이, 모바일, 사용, 증가, 지급, 현금, 앱, 전자, 지난해",카드 결제 이용 증가 기기 지난해 모바일 코로나19 신용 실물
6488,3.0,0.938,"이용, 페이, 모바일, 사용, 증가, 지급, 현금, 앱, 전자, 지난해",결제 규모 이용 분기 작년 카드 기기 일평균 감소 사용
6489,3.0,0.8117,"이용, 페이, 모바일, 사용, 증가, 지급, 현금, 앱, 전자, 지난해",규모 뉴스 차익 구독 페이스북 트 기자 투자 한국은행 배포
6490,3.0,0.9798,"이용, 페이, 모바일, 사용, 증가, 지급, 현금, 앱, 전자, 지난해",결제 이용 규모 분기 작년 기기 카드 비중 모바일 지난해
6491,3.0,0.9783,"이용, 페이, 모바일, 사용, 증가, 지급, 현금, 앱, 전자, 지난해",결제 분기 규모 하루 채널 지난해 거래 전체 이용 뉴스
6492,3.0,0.7256,"이용, 페이, 모바일, 사용, 증가, 지급, 현금, 앱, 전자, 지난해",사진 영상 언론 이용 공감 대비 제보 신용 독자 통신사
6493,3.0,0.9508,"이용, 페이, 모바일, 사용, 증가, 지급, 현금, 앱, 전자, 지난해",카드 결제 이용 모바일 대비 지난해 신용 감소 증가 규모
6494,3.0,0.8429,"이용, 페이, 모바일, 사용, 증가, 지급, 현금, 앱, 전자, 지난해",결제 규모 이용 서비스 비중 기기 모바일 증가 한국은행 제공
6495,3.0,0.9566,"이용, 페이, 모바일, 사용, 증가, 지급, 현금, 앱, 전자, 지난해",결제 카드 이용 증가 감소 기기 모바일 확대 신용 코로나19
6496,3.0,0.9497,"이용, 페이, 모바일, 사용, 증가, 지급, 현금, 앱, 전자, 지난해",결제 카드 증가 이용 사용 모바일 액 지난해 규모 스마트폰
6497,3.0,0.9507,"이용, 페이, 모바일, 사용, 증가, 지급, 현금, 앱, 전자, 지난해",결제 카드 코로나 사용 증가 액 감소 신용 평균 전체
6498,2.0,0.5557,"개정안, 규제, 금융위, 빅테크, 거래, 법, 국회, 지급결제, 전금법, 위원장",겸영 금융 핀테크 개정안 업무 부수업무 신고 전자금융업자 사전 규제
6499,3.0,0.9937,"이용, 페이, 모바일, 사용, 증가, 지급, 현금, 앱, 전자, 지난해",카드 결제 이용 코로나19 지난해 감소 증가 기기 신용 사용
6500,3.0,0.7273,"이용, 페이, 모바일, 사용, 증가, 지급, 현금, 앱, 전자, 지난해",결제 카드 액 사용 지난해 손해 이용 증가 일평균 감소
6501,3.0,0.6787,"이용, 페이, 모바일, 사용, 증가, 지급, 현금, 앱, 전자, 지난해",소비 대구경북 수도 온라인 지역 지난해 코로나19 업체 한국은행 감소
6502,1.0,0.5181,"비트코인, 암호화폐, 가상화폐, 거래, 코인, 달러, 거래소, 가격, 투자, 미국",비자 가상자산 디지털 플랫폼 비트코인 켈리 주류 계획 사용 화폐
6503,5.0,0.5423,"투자, 시장, 기업, 사업, 중국, 국내, 네이버, 증권, 성장, 한국",스트라이프 기업 시스템 결제 규모 달러 평가 가치 수수료 시장
6504,5.0,0.5096,"투자, 시장, 기업, 사업, 중국, 국내, 네이버, 증권, 성장, 한국",미국 거래 핀테크 솔루션 플랫폼 합병 설립 투자 회사 주식
6505,0.0,0.4199,"수수료, 카드사, 가맹점, 비용, 업계, 시장, 수익, 신용카드, 제로페이, 사업자",카드사 카드 결제 수수료 네이버 후불결제 규제 증가 사용 페이
6506,5.0,0.4655,"투자, 시장, 기업, 사업, 중국, 국내, 네이버, 증권, 성장, 한국",달러 핀테크 투자 기업 지난해 거래 미국 하반기 금융 코로나
6507,2.0,0.838,"개정안, 규제, 금융위, 빅테크, 거래, 법, 국회, 지급결제, 전금법, 위원장",금결원 기관 청산 업무 금융위 업체 고객 거래 회사 빅테크
6508,6.0,0.6663,"핀테크, 디지털, 산업, 기업, 혁신, 기술, 시장, 경제, 한국, 분야",산업 디지털 금융 서비스 전환 혁신 개정안 기대 기업 이용자
6509,3.0,0.9243,"이용, 페이, 모바일, 사용, 증가, 지급, 현금, 앱, 전자, 지난해",대비 이용 감소 카드 결제 일평균 규모 뉴스 면결 증가
6510,1.0,0.572,"비트코인, 암호화폐, 가상화폐, 거래, 코인, 달러, 거래소, 가격, 투자, 미국",비자 디지털 가상자산 비트코인 플랫폼 계획 주류 세계 켈리 카드
6511,2.0,0.7739,"개정안, 규제, 금융위, 빅테크, 거래, 법, 국회, 지급결제, 전금법, 위원장",핀테크 개정안 금융위 거래 금융 업체 결제 한은 전금법 후불결제
6512,2.0,0.6202,"개정안, 규제, 금융위, 빅테크, 거래, 법, 국회, 지급결제, 전금법, 위원장",금융 법안 전금법 심사 기업 연대 국회 기금 정무 은행
6513,5.0,0.3716,"투자, 시장, 기업, 사업, 중국, 국내, 네이버, 증권, 성장, 한국",핀테크 달러 기업 투자 지난해 하반기 디지털 거래 보고서 유니콘
6514,3.0,0.9404,"이용, 페이, 모바일, 사용, 증가, 지급, 현금, 앱, 전자, 지난해",결제 증가 이용 감소 대비 모바일 기기 신용 카드 규모
6515,6.0,0.407,"핀테크, 디지털, 산업, 기업, 혁신, 기술, 시장, 경제, 한국, 분야",기업 투자 달러 핀테크 지난해 서비스 금융 글로벌 규모 디지털
6516,1.0,0.7696,"비트코인, 암호화폐, 가상화폐, 거래, 코인, 달러, 거래소, 가격, 투자, 미국",비트코인 투자 암호화폐 자산 가격 달러 투자자 시장 가상자산 기업
6517,1.0,0.5286,"비트코인, 암호화폐, 가상화폐, 거래, 코인, 달러, 거래소, 가격, 투자, 미국",도시 경매 트위터 비트코인 트위트 수익 전환 문화 구독 잭
6518,8.0,0.3734,"블록체인, 기술, 시스템, 사업, 기반, 플랫폼, 개발, 제공, 정보, 기업",앱 서비스 국민카드 통합 페이 결제 플랫폼 계열사 은행 금융
6519,4.0,0.6507,"디지털, 화폐, 중앙은행, 경제, 통화, 발행, 정책, 한국은행, 한은, 연구",디지털 위안 중국 화폐 사용 시범 베이징 통화 사업 금융
6520,8.0,0.6437,"블록체인, 기술, 시스템, 사업, 기반, 플랫폼, 개발, 제공, 정보, 기업",사업 해피 섹 나인 커머스 제공 포인트 페이 미디어 정보
6521,0.0,0.4083,"수수료, 카드사, 가맹점, 비용, 업계, 시장, 수익, 신용카드, 제로페이, 사업자",결제 시장 가맹점 이타 서비스 소상공인 처리 플랫폼 주목 경제
6522,5.0,0.3081,"투자, 시장, 기업, 사업, 중국, 국내, 네이버, 증권, 성장, 한국",결제 서비스 현금 시장 금융 확대 세틀뱅크 사업 거래 지역
6523,1.0,0.7144,"비트코인, 암호화폐, 가상화폐, 거래, 코인, 달러, 거래소, 가격, 투자, 미국",비트코인 수단 매력 거래 가상자산 투자 저장 가치 금융 화폐
6524,3.0,0.4585,"이용, 페이, 모바일, 사용, 증가, 지급, 현금, 앱, 전자, 지난해",결제 서비스 세틀뱅크 부문 핀테크 사업 확대 구축 영역 금융
6525,5.0,0.643,"투자, 시장, 기업, 사업, 중국, 국내, 네이버, 증권, 성장, 한국",롯데 커머스 사업 온라인 유통 쇼핑 회장 지난해 구조 외부
6526,3.0,0.3947,"이용, 페이, 모바일, 사용, 증가, 지급, 현금, 앱, 전자, 지난해",결제 다날 페이 디지털 소비 유니온페이 지난해 데일리 선불카드 서비스
6527,2.0,0.7834,"개정안, 규제, 금융위, 빅테크, 거래, 법, 국회, 지급결제, 전금법, 위원장",법안 금융 개정안 국회 소위 논의 정무 연대 전금법 거래
6528,1.0,0.6955,"비트코인, 암호화폐, 가상화폐, 거래, 코인, 달러, 거래소, 가격, 투자, 미국",화폐 금 가치 기술 경제 자산 자체 열풍 활용 금광
6529,2.0,0.9462,"개정안, 규제, 금융위, 빅테크, 거래, 법, 국회, 지급결제, 전금법, 위원장",논의 정무 상임위 법안 국회 전금법 한은 의견 개정안 금융위
6530,2.0,0.3665,"개정안, 규제, 금융위, 빅테크, 거래, 법, 국회, 지급결제, 전금법, 위원장",금융 공개 동향 계획 은성수 위원장 빅데이터 대출 공감 거주자
6531,5.0,0.6064,"투자, 시장, 기업, 사업, 중국, 국내, 네이버, 증권, 성장, 한국",스트라이프 달러 기업 평가 자금 가치 조달 업체 지급 금지
6532,7.0,0.9066,"오전, 시, 서울, 지원, 지역, 장관, 오후, 회의, 경제, 기업",오전 시 회의 오후 서울 차관 국회 장관 청사 전체
6533,1.0,0.7468,"비트코인, 암호화폐, 가상화폐, 거래, 코인, 달러, 거래소, 가격, 투자, 미국",작품 판매 허스트 결제 비트코인 에테르 예술 데미안 작가 경매
6534,1.0,0.768,"비트코인, 암호화폐, 가상화폐, 거래, 코인, 달러, 거래소, 가격, 투자, 미국",비트코인 투자 가상자산 자산 가격 미국 거래 달러 기관 시장
6535,4.0,0.8318,"디지털, 화폐, 중앙은행, 경제, 통화, 발행, 정책, 한국은행, 한은, 연구",지수 한국은행 통화 금 통 정책 상승 의사록 물가 경제
6536,1.0,0.7402,"비트코인, 암호화폐, 가상화폐, 거래, 코인, 달러, 거래소, 가격, 투자, 미국",비트코인 달러 가격 미국 각국 수단 결제 상승 사상 계획
6537,5.0,0.8204,"투자, 시장, 기업, 사업, 중국, 국내, 네이버, 증권, 성장, 한국",투자 해외 캐피털 상장 쿠팡 인테리어 규모 미국 국내 누적
6538,9.0,0.5652,"핀테크, 대출, 정보, 계좌, 규제, 기업, 제공, 고객, 가능, 신용",오픈뱅킹 카드사 서비스 금융 사업 결제 카드 계좌 진출 마이페이먼트
6539,5.0,0.5563,"투자, 시장, 기업, 사업, 중국, 국내, 네이버, 증권, 성장, 한국",기업 미국 상승 시장 경기 투자 팀장 업종 정책 중국
6540,1.0,0.6537,"비트코인, 암호화폐, 가상화폐, 거래, 코인, 달러, 거래소, 가격, 투자, 미국",시장 암호화폐 코인 금융 정철진 앵커 정부 얘기 발언 가상화폐
6541,2.0,0.6482,"개정안, 규제, 금융위, 빅테크, 거래, 법, 국회, 지급결제, 전금법, 위원장",기업 법안 국회 벤처 서울 중소 해당 위원회 복수 결권
6542,6.0,0.3562,"핀테크, 디지털, 산업, 기업, 혁신, 기술, 시장, 경제, 한국, 분야",은행 고객 금융 뱅킹 디지털 점포 기업 지폐 서비스 한국
6543,0.0,0.8169,"수수료, 카드사, 가맹점, 비용, 업계, 시장, 수익, 신용카드, 제로페이, 사업자",수수료 결제 가맹점 네이버파이낸셜 카드사 카드 업체 수익 네이버 신용
6544,1.0,0.4227,"비트코인, 암호화폐, 가상화폐, 거래, 코인, 달러, 거래소, 가격, 투자, 미국",결제 가상자산 디지털 서비스 현금 슐먼 사용 비트코인 필요 예상
6545,8.0,0.598,"블록체인, 기술, 시스템, 사업, 기반, 플랫폼, 개발, 제공, 정보, 기업",분석 그래프 넥 제공 서비스 서울 공급 결제 데이터 경제
6546,1.0,0.6468,"비트코인, 암호화폐, 가상화폐, 거래, 코인, 달러, 거래소, 가격, 투자, 미국",펀드 모건 비트코인 출시 가상자산 코인 수익 운용 시장 뉴스
6547,1.0,0.778,"비트코인, 암호화폐, 가상화폐, 거래, 코인, 달러, 거래소, 가격, 투자, 미국",비트코인 펀드 모건 가상자산 출시 코인 베이스 시장 가격 수익
6548,6.0,0.4602,"핀테크, 디지털, 산업, 기업, 혁신, 기술, 시장, 경제, 한국, 분야",금융 핀테크 마이데이터 데이터 필요 서비스 빅테크 지원 정보 소비자
6549,1.0,0.3651,"비트코인, 암호화폐, 가상화폐, 거래, 코인, 달러, 거래소, 가격, 투자, 미국",국세청 달러 바이든 지원 인력 미국 행정부 확보 예산 계획
6550,1.0,0.5513,"비트코인, 암호화폐, 가상화폐, 거래, 코인, 달러, 거래소, 가격, 투자, 미국",화폐 가상 가치 비트코인 디지털 투자 성장 가격 경제 금융
6551,9.0,0.3894,"핀테크, 대출, 정보, 계좌, 규제, 기업, 제공, 고객, 가능, 신용",금융 정례회 금융위 한국은행 실적 소비자 계획 주요 이체 총재
6552,0.0,0.6312,"수수료, 카드사, 가맹점, 비용, 업계, 시장, 수익, 신용카드, 제로페이, 사업자",증가 대비 수익 영업 영향 자산 결제 경제 밴사 사업
6553,7.0,0.8984,"오전, 시, 서울, 지원, 지역, 장관, 오후, 회의, 경제, 기업",오전 시 오후 회의 서울 차관 청사 기업 장관 점검
6554,0.0,0.679,"수수료, 카드사, 가맹점, 비용, 업계, 시장, 수익, 신용카드, 제로페이, 사업자",수익 대비 증가 뉴스 확대 거래 사업 감소 영업 지난해
6555,1.0,0.4258,"비트코인, 암호화폐, 가상화폐, 거래, 코인, 달러, 거래소, 가격, 투자, 미국",가상화폐 거래 디지털 마련 투자 보호 투자자 제도 은행 일본
6556,9.0,0.5493,"핀테크, 대출, 정보, 계좌, 규제, 기업, 제공, 고객, 가능, 신용",서비스 정보 개인 마이데이터 금융 관리 데이터 디 지미 제공
6557,3.0,0.4547,"이용, 페이, 모바일, 사용, 증가, 지급, 현금, 앱, 전자, 지난해",결제 페이 네이버 지난해 포인트 서비스 네이버파이낸셜 쇼핑 업체 분사
6558,4.0,0.6876,"디지털, 화폐, 중앙은행, 경제, 통화, 발행, 정책, 한국은행, 한은, 연구",분기 경제 지수 국내 발표 수출 경기 한국은행 소비자 수준
6559,8.0,0.3464,"블록체인, 기술, 시스템, 사업, 기반, 플랫폼, 개발, 제공, 정보, 기업",카드 서비스 결제 기업 인증 플랫폼 마케팅 업계 정보 신용
